Repeated,Needed,att_needed,Fields,XMLPath
4933,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Repository Collection']
415,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Series Name']
415,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Series Number']
145,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Series']
345,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Subseries Name']
345,,,,mods/relatedItem [@type = 'host']/titleInfo [@displayLabel= 'Subseries Number']
427,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Former Collection Title']"
427,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Former Collection Title']/title"
2578,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Parent Item Title']"
43,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Parent Item Title']/nonSort"
2578,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Parent Item Title']/title"
1,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Periodical Title']"
1,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Periodical Title']/title"
4933,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Repository Collection']"
4933,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Repository Collection']/title"
415,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series Name']"
415,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series Name']/partName"
415,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series Number']"
415,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series Number']/partNumber"
145,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series']"
145,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Series']/title"
345,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Subseries Name']"
345,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Subseries Name']/partName"
345,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Subseries Number']"
345,,,,"mods/relatedItem [@type = 'host']/titleInfo [@type = 'alternative', @displayLabel = 'Subseries Number']/partNumber"
9604,,,,mods/relatedItem [@type = 'host']/titleInfo [@type= 'alternative']
489,,,,mods/relatedItem [@type = 'original']
1,no,,,mods/relatedItem [@type = 'original']/identifier [@displayLabel= 'Manuscript Number']
1,yes,,,"mods/relatedItem [@type = 'original']/identifier [@type = 'local', @displayLabel = 'Manuscript Number']"
1,no,,,mods/relatedItem [@type = 'original']/identifier [@type= 'local']
30,,,,mods/relatedItem [@type = 'original']/location
29,,,,mods/relatedItem [@type = 'original']/location/physicalLocation [@displayLabel = 'Current Location of Original']
1,,,,mods/relatedItem [@type = 'original']/location/url [@displayLabel = 'Repository Collection Guide']
458,,,,mods/relatedItem [@type = 'original']/physicalDescription
458,,,,mods/relatedItem [@type = 'original']/physicalDescription/note [@type = 'medium']
459,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Frame Number']
459,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Frame Number']/partNumber
459,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Reel Number']
459,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Reel Number']/partNumber
1,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Repository Collection']
1,,,,mods/relatedItem [@type = 'original']/titleInfo [@displayLabel = 'Repository Collection']/title
957,,,,mods/relatedItem [@type = 'series']
37,,,,mods/relatedItem [@type = 'series']/note [@displayLabel = 'Other Call Numbers in Series']
928,,,,mods/relatedItem [@type = 'series']/titleInfo [@displayLabel = 'Series Title']
44,,,,mods/relatedItem [@type = 'series']/titleInfo [@displayLabel = 'Series Title']/nonSort
928,,,,mods/relatedItem [@type = 'series']/titleInfo [@displayLabel = 'Series Title']/title
2,,,,mods/subject
2,,,,mods/subject [@authority = 'LCSH']
4,,,,mods/subject [@authority = 'LCSH']/topic
1164,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Coordinates']"
1164,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Coordinates']/cartographics"
1164,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Coordinates']/cartographics/coordinates"
2814,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Location']"
2962,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Location']/geographic"
69,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Provenance']"
14,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Provenance']/geographic"
108,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Provenance']/hierarchicalGeographic"
55,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Provenance']/hierarchicalGeographic/continent"
53,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Provenance']/hierarchicalGeographic/country"
1493,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Location']"
3019,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Location']/geographic"
12,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Time Period']"
12,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Time Period']/temporal"
4153,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/cartographics"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/cartographics/coordinates"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/geographic"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/city"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/citySection"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/continent"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/country"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/county"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/province"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/hierarchicalGeographic/region"
1,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/temporal"
10929,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject - Topic']/topic"
7,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject']"
19,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Subject']/occupation"
577,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Time Period']"
577,,,,"mods/subject [@authority = 'lcsh', @displayLabel = 'Time Period']/temporal"
54087,,,,mods/subject [@authority = 'lcsh']
1,,,,mods/subject [@authority = 'lcsh']/cartographics
1,,,,mods/subject [@authority = 'lcsh']/cartographics/coordinates
1,,,,mods/subject [@authority = 'lcsh']/geographic
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic
1,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/city
1,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/citySection
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/continent
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/country
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/county
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/province
2,,,,mods/subject [@authority = 'lcsh']/hierarchicalGeographic/region
1,,,,mods/subject [@authority = 'lcsh']/temporal
119772,,,,mods/subject [@authority = 'lcsh']/topic
812,,,,"mods/subject [@authority = 'local', @displayLabel = 'Date Committed']"
812,,,,"mods/subject [@authority = 'local', @displayLabel = 'Date Committed']/temporal"
409,,,,"mods/subject [@authority = 'local', @displayLabel = 'Date of Departure']"
409,,,,"mods/subject [@authority = 'local', @displayLabel = 'Date of Departure']/temporal"
1050,,,,"mods/subject [@authority = 'local', @displayLabel = 'Land Owner']"
1050,,,,"mods/subject [@authority = 'local', @displayLabel = 'Land Owner']/name [@type = 'personal']"
1050,,,,"mods/subject [@authority = 'local', @displayLabel = 'Land Owner']/name [@type = 'personal']/namePart"
1919,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location of Slave Owner']"
1919,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location of Slave Owner']/geographic"
1543,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location of Submitter']"
1543,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location of Submitter']/geographic"
2875,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location']"
769,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location']/geographic"
3835,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location']/hierarchicalGeographic"
1912,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location']/hierarchicalGeographic/city"
1923,,,,"mods/subject [@authority = 'local', @displayLabel = 'Location']/hierarchicalGeographic/region"
458,,,,"mods/subject [@authority = 'local', @displayLabel = 'Neighborhood']"
679,,,,"mods/subject [@authority = 'local', @displayLabel = 'Neighborhood']/hierarchicalGeographic"
679,,,,"mods/subject [@authority = 'local', @displayLabel = 'Neighborhood']/hierarchicalGeographic/citySection"
459,,,,"mods/subject [@authority = 'local', @displayLabel = 'Street(s)']"
950,,,,"mods/subject [@authority = 'local', @displayLabel = 'Street(s)']/hierarchicalGeographic"
950,,,,"mods/subject [@authority = 'local', @displayLabel = 'Street(s)']/hierarchicalGeographic/citySection"
2295,,,,"mods/subject [@authority = 'local', @displayLabel = 'Time Period']"
2295,,,,"mods/subject [@authority = 'local', @displayLabel = 'Time Period']/temporal"
161,,,,mods/subject [@authority = 'local']
180,,,,mods/subject [@authority = 'local']/topic
1,,,,"mods/subject [@authority = 'naf', @authorityURI = 'https://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n79018677', @displayLabel = 'Subject - Name']"
1,,,,"mods/subject [@authority = 'naf', @authorityURI = 'https://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n79018677', @displayLabel = 'Subject - Name']/name [@type = 'personal']"
1,,,,"mods/subject [@authority = 'naf', @authorityURI = 'https://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n79018677', @displayLabel = 'Subject - Name']/name [@type = 'personal']/namePart"
3496,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']"
2490,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'corporate']"
4227,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'corporate']/namePart"
52,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'family']"
88,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'family']/namePart"
954,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'personal']"
1344,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject - Name']/name [@type = 'personal']/namePart"
548,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject']"
523,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject']/name [@type = 'corporate']"
1034,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject']/name [@type = 'corporate']/namePart"
25,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject']/name [@type = 'personal']"
70,,,,"mods/subject [@authority = 'naf', @displayLabel = 'Subject']/name [@type = 'personal']/namePart"
1,,,,mods/subject [@authority = 'naf']
1,,,,mods/subject [@authority = 'naf']/topic
3,,,,mods/subject [@authority= 'LCSH']
10289,,,,mods/subject [@authority= 'lcsh']
11820,,,,mods/subject [@authority= 'local']
4045,,,,mods/subject [@authority= 'naf']
1,,,,mods/subject [@authorityURI= 'https://id.loc.gov/authorities/names']
33,,,,mods/subject [@displayLabel = 'Location of bird drawn']
33,,,,mods/subject [@displayLabel = 'Location of bird drawn']/geographic
3,,,,"mods/subject [@displayLabel = 'Location', @authority = 'LCSH']"
8,,,,"mods/subject [@displayLabel = 'Location', @authority = 'LCSH']/geographic"
1,,,,mods/subject [@displayLabel = 'Location']
1,,,,mods/subject [@displayLabel = 'Location']/geographic
3,,,,mods/subject [@displayLabel = 'Name Subject']
2,,,,mods/subject [@displayLabel = 'Name Subject']/name [@type = 'corporate']
2,,,,mods/subject [@displayLabel = 'Name Subject']/name [@type = 'corporate']/namePart
1,,,,mods/subject [@displayLabel = 'Name Subject']/name [@type = 'personal']
1,,,,mods/subject [@displayLabel = 'Name Subject']/name [@type = 'personal']/namePart
253,,,,mods/subject [@displayLabel = 'Place Collected']
253,,,,mods/subject [@displayLabel = 'Place Collected']/geographic
45,,,,mods/subject [@displayLabel = 'Subject - Name']
45,,,,mods/subject [@displayLabel = 'Subject - Name']/name [@type = 'personal']
46,,,,mods/subject [@displayLabel = 'Subject - Name']/name [@type = 'personal']/namePart
1125,,,,mods/subject [@displayLabel = 'Time Period']
1125,,,,mods/subject [@displayLabel = 'Time Period']/temporal
1164,,,,mods/subject [@displayLabel= 'Coordinates']
812,,,,mods/subject [@displayLabel= 'Date Committed']
409,,,,mods/subject [@displayLabel= 'Date of Departure']
1050,,,,mods/subject [@displayLabel= 'Land Owner']
1919,,,,mods/subject [@displayLabel= 'Location of Slave Owner']
1543,,,,mods/subject [@displayLabel= 'Location of Submitter']
5692,,,,mods/subject [@displayLabel= 'Location']
458,,,,mods/subject [@displayLabel= 'Neighborhood']
69,,,,mods/subject [@displayLabel= 'Provenance']
459,,,,mods/subject [@displayLabel= 'Street(s)']
1493,,,,mods/subject [@displayLabel= 'Subject - Location']
3497,,,,mods/subject [@displayLabel= 'Subject - Name']
12,,,,mods/subject [@displayLabel= 'Subject - Time Period']
4153,,,,mods/subject [@displayLabel= 'Subject - Topic']
555,,,,mods/subject [@displayLabel= 'Subject']
2872,,,,mods/subject [@displayLabel= 'Time Period']
1,,,,mods/subject [@valueURI= 'http://id.loc.gov/authorities/names/n79018677']
3,,,,mods/subject/topic
118747,,,,mods/titleInfo
1,,,,"mods/titleInfo [@ID = 'MODSMD_ELEC_TI1', @{http://www.w3.org/XML/1998/namespace}lang = 'en']"
1,,,,"mods/titleInfo [@ID = 'MODSMD_ELEC_TI1', @{http://www.w3.org/XML/1998/namespace}lang = 'en']/nonSort"
1,,,,"mods/titleInfo [@ID = 'MODSMD_ELEC_TI1', @{http://www.w3.org/XML/1998/namespace}lang = 'en']/title"
1,,,,mods/titleInfo [@ID= 'MODSMD_ELEC_TI1']
16,,,,mods/titleInfo [@displayLabel = 'Common name of plant']
16,,,,mods/titleInfo [@displayLabel = 'Common name of plant']/subTitle
32,,,,mods/titleInfo [@displayLabel = 'Part']
32,,,,mods/titleInfo [@displayLabel = 'Part']/partNumber
34,,,,mods/titleInfo [@displayLabel = 'Plate']
34,,,,mods/titleInfo [@displayLabel = 'Plate']/partNumber
234,,,,mods/titleInfo [@displayLabel = 'Scientific Name (Species)']
234,,,,mods/titleInfo [@displayLabel = 'Scientific Name (Species)']/subTitle
17,,,,mods/titleInfo [@displayLabel = 'Scientific name (on plate)']
17,,,,mods/titleInfo [@displayLabel = 'Scientific name (on plate)']/subTitle
7,,,,mods/titleInfo [@displayLabel = 'Scientific name of plant']
7,,,,mods/titleInfo [@displayLabel = 'Scientific name of plant']/subTitle
31,,,,mods/titleInfo [@displayLabel = 'Title']
31,,,,mods/titleInfo [@displayLabel = 'Title']/title
13,,,,mods/titleInfo [@displayLabel= 'Alternative Title']
238,,,,mods/titleInfo [@displayLabel= 'Common Name']
34,,,,mods/titleInfo [@displayLabel= 'Common name (on plate)']
860,,,,mods/titleInfo [@displayLabel= 'First Line of Chorus']
2794,,,,mods/titleInfo [@displayLabel= 'First Line']
1830,,,,mods/titleInfo [@displayLabel= 'Headline']
2,,,,mods/titleInfo [@displayLabel= 'Title']
2,,,,"mods/titleInfo [@type = '', @displayLabel = 'Title']"
2,,,,"mods/titleInfo [@type = '', @displayLabel = 'Title']/title"
13,,,,"mods/titleInfo [@type = 'alternative', @displayLabel = 'Alternative Title']"
6,,,,"mods/titleInfo [@type = 'alternative', @displayLabel = 'Alternative Title']/nonSort"
